CONTEXT,ID,TEXT
speech:ask-forgery-missing,This document is missing its seal.,서류에 인장이 찍혀있지 않습니다.
speech:ask-forgery-missing,There is no seal here.,인장이 찍혀있지 않군요.
speech:ask-forgery-missing,I do not see the required seal here.,발급 인장이 찍혀있지 않습니다만.
speech:ask-forgery-wrong,This document is forged.,위조된 서류군요.
speech:ask-forgery-wrong,This is a forgery.,위조 서류였군요.
speech:ask-forgery-idcard,This card contains false information.,실제와는 다른 정보가 표기되어 있군요.
speech:ask-forgery-diplo,This seal is forged.,위조된 인장이군요.
speech:ask-forgery-diplo,This seal is not correct.,승인된 문서가 아닙니다만.
speech:ask-forgery-asylumgrant,This seal is forged.,위조 인장이로군요.
speech:ask-forgery-asylumgrant,This grant is not sealed properly.,인가받지 못한 서류로군요.
speech:ask-wrong-birthdate,These dates do not match.,일자가 일치하지 않습니다만.
speech:forgery,I have no idea what you are talking about.,무슨 말을 하는건지 모르겠군.
speech:forgery,I do not know anything about that.,"글쎄, 뭐라는지 모르겠는걸."
speech:forgery,I do not understand.,"대체 뭐라는 건지, 원."
speech:ask-expired-paper,This document has expired.,만료된 서류군요.
speech:ask-expired-paper,You cannot enter using an expired document.,서류가 만료되서 통과시킬 수 없습니다.
speech:expired-permit,I could not come until now.,지금까진 문제 없었는데.
speech:expired-permit,I was busy.,바빴단 말이야.
speech:expired-passport,What? That is mistake. I just renewed it.,뭐라고? 그럴리가 없어. 얼마전에 갱신했다고.
speech:expired-passport,That must be a typographical error.,인쇄 상의 문제겠지.
speech:expired-asylumgrant,There was nothing I could do.,이제 갈 데도 없단 말이야.
speech:expired-asylumgrant,My travel was difficult.,힘들게 여기까지 왔다고.
speech:expired-asylumgrant,"Please, have mercy.",사정 좀 봐달라고.
speech:ask-missing-passport,Where is passport?,여권은 어딨습니까?
speech:ask-missing-passport,A passport is required.,여권을 제출하십시오.
speech:missing-passport,They took away my passport.,어떤 놈들이 여권을 뺏어갔어.
speech:missing-passport,What is passport?,여권이 뭐지?
speech:ask-missing-entrypermit,Where is the entry permit?,입국 허가서는 어딨습니까?
speech:ask-missing-entrypermit,You have no entry permit.,입국 허가서가 없습니다만.
speech:ask-missing-entrypermit,The entry permit is missing.,입국 허가서를 미제출했군요.
speech:missing-permit,I was not able to get one.,발급받질 못했어.
speech:missing-permit,What is that?,그게 뭐지?
speech:missing-permit,Do I need one?,그게 필요하던가?
speech:missing-permit,Is required?,필요한건가?
speech:missing-permit,I lost it.,잃어버렸어.
speech:missing-permit,I did not know it was required.,그게 필요한지 몰랐어.
speech:ask-missing-workpermit,Where is the work pass?,노동 허가서는 어딨습니까?
speech:ask-missing-workpermit,You have no work pass.,노동 허가서를 제출하십시오.
speech:ask-missing-workpermit,The work pass is missing.,잃어버렸어.
speech:missing-workpermit,I will get one after I enter.,입국한 뒤에 발급받아야지.
speech:ask-missing-idcard,Where is your id card?,주민등록증은 어딨습니까?
speech:ask-missing-idcard,I need your id card.,주민등록증을 제출하십시오.
speech:missing-idcard,I never got one.,발급받지 못했어.
speech:missing-idcard,I left before they were issued.,통보받기 전에 출발해서 말이야.
speech:missing-idcard,I lost it.,잃어버렸지.
speech:ask-missing-idsupplement,You must carry an id supplement.,신분 증명표를 제출하십시오.
speech:ask-missing-idsupplement,Where is your id supplement?,신분 증명표는 어딨습니까?
speech:missing-idsupplement,I never got one.,들어본 적도 없는데.
speech:missing-idsupplement,What is a supplement?,신분 증명표가 뭐지?
speech:missing-idsupplement,This was not provided to me.,그런 건 받은 적도 없는데.
speech:ask-missing-asylumgrant,You have no grant for asylum.,망명 허가서를 제출하십시오.
speech:ask-missing-asylumgrant,Where is your asylum grant?,망명 허가서는 어딨습니까?
speech:missing-asylumgrant,I could not secure one in time.,제때 발급받지 못했어.
speech:missing-asylumgrant,I have none.,발급 못 받았지.
speech:missing-asylumgrant,What is that?,그게 뭔데?
speech:ask-missing-accesspermit,Where is the access permit?,입경 허가서는 어딨습니까?
speech:ask-missing-accesspermit,You have no access permit.,입경 허가서를 제출하십시오.
speech:ask-missing-accesspermit,The access permit is missing.,입경 허가서를 미제출했군요.
speech:ask-wrong-name,These names do not match.,이름이 다르게 표기되었군요.
speech:wrong-name,I have two different names.,이름이 두 개라네.
speech:wrong-name,I have multiple names.,이름이 여러 개거든.
speech:wrong-name,My name was changed recently.,최근에 이름을 바꿨어.
speech:ask-wrong-workend,You are not authorized to work this long.,허가받은 노동 기간이 아닙니다만.
speech:ask-wrong-workend,This work pass expires before your visit.,이미 만료된 노동 허가서입니다.
speech:wrong-workend,I will renew the pass soon.,갱신하려고 했다니까.
speech:wrong-workend,I am planning to renew it.,곧 갱신할 예정이야.
speech:wrong-workend,My entry permit is longer than I need.,입국 허가서 기간이랑 착각했군.
speech:ask-wrong-idnumber,These numbers do not match.,등록 번호가 다릅니다만.
speech:ask-wrong-idnumber,There is a discrepancy here.,불일치하는 사항이 있습니다만.
speech:ask-wrong-idnumber,There are two different numbers here.,등록 번호가 서로 다르군요.
speech:wrong-idnumber,It must be a mistake. The document is valid.,그럴 리 없어. 제대로 된 서류라니까.
speech:wrong-idnumber,Check again.,다시 확인해보라고.
speech:ask-wrong-face,This does not look like you.,생김새가 전혀 다릅니다만.
speech:ask-wrong-face,Your picture. It is different.,사진과는 딴판이군요.
speech:ask-wrong-face,Your appearance has changed.,외모가 많이 바뀌었군요.
speech:wrong-face,It is an old picture.,옛날 사진이어서 그렇다니까.
speech:wrong-face,I had surgery.,성형 수술을 했거든.
speech:wrong-face,The years have been cruel.,힘든 세월을 보내서 말이야.
speech:wrong-face,I do not know what to say. It is me.,왜 그러는지 모르겠군. 딱 봐도 나잖아.
speech:ask-wrong-issuingcity,This issuing city is incorrect.,발급 도시가 불일치합니다만.
speech:ask-wrong-issuingcity,Your passport has false information.,여권에 잘못 표기된 사항이 있군요.
speech:ask-wrong-gender,You are a man?,남성이십니까?
speech:ask-wrong-gender,It says here that you are male.,여기에는 남성이라 적혀있군요.
speech:ask-wrong-gender,You are a woman?,여성이십니까?
speech:ask-wrong-gender,Your passport says you are female.,여권에 여성이라 적혀있군요.
speech:ask-wrong-gender,Are you a woman or a man?,성별이 어떻게 되십니까?
speech:ask-wrong-gender,You are male or female?,성별이 어떻게 되시죠?
speech:wrong-gender,The passport is correct.,여권에 적힌대로지.
speech:wrong-gender,Why do you ask?,왜 그러는데?
speech:wrong-gender,As the document says.,서류에 적힌대로지.
speech:wrong-gender,What is this question?,무엇 때문에 그러는데?
speech:ask-wrong-gender-busted,There is a problem with your documentation.,서류에 잘못 표기된 사항이 있습니다만.
speech:ask-approved,Glory to Arstotzka.,아스토츠카에 영광을.
speech:ask-approved,Cause no trouble.,문제 일으키지 마십시오.
speech:ask-nativesonly,Try again.,다음에 방문하십시오.
speech:ask-nativesonly,Arstotzkans only.,아스토츠카 출신만 받습니다.
speech:ask-wrong-nation,No entry from Obristan.,오브리스탄 출신은 받지 않습니다.
speech:ask-wrong-nation,No entry from Kolechia.,콜레치아 출신은 받지 않습니다.
speech:ask-wrong-nation,No entry from United Federation.,연방국 출신은 받지 않습니다.
speech:ask-wrong-nation,No entry from Antegria.,안테그리아 출신은 받지 않습니다.
speech:ask-wrong-nation,No entry from Republia.,리퍼블리아 출신은 받지 않습니다.
speech:ask-wrong-nation,No entry from Arstotzka.,아스토츠카 출신은 받지 않습니다.
speech:ask-wrong-nation,No entry from Impor.,임포르 출신은 받지 않습니다.
speech:ask-search,Face the scanner.,탐지기를 사용하겠습니다.
speech:ask-search,Turn towards the scanner.,탐지기 쪽으로 돌아서십시오.
speech:ask-detain,Wait here.,대기하십시오.
speech:ask-detain,One moment please.,잠시만 기다리십시오.
speech:detain,What are you doing?,뭐하려는 거지?
speech:detain,What is happening?,무슨 일이야?
speech:detain,What is this?,이건 또 뭐야?
speech:detain,You cannot do this!,이럴 순 없다고!
speech:detain,What will happen to me?,대체 어쩌려는 건데?
speech:detain,Who do you think you are?,대체 당신이 뭐길래!
speech:detain,You have no authority for this!,댁한테는 이럴 권한이 없다고!
speech:detain,You are a fool!,망할 자식 같으니라고!
speech:ask-search-enabled,You have been selected for a random search.,무작위 수색에 협조해주시기 바랍니다.
speech:ask-wrong-entryticket-date,This ticket is for another day.,다른 일자에 발행된 표군요.
speech:ask-wrong-entryticket-date,You cannot enter today.,오늘은 입국하실 수 없습니다.
speech:ask-wrong-entryticket-date,The date on this ticket is wrong.,표기된 일자가 다릅니다만.
speech:wrong-entryticket-date,It is my mistake.,내가 실수했구만.
speech:wrong-entryticket-date,Oh?,이런.
speech:ask-missing-entryticket,You cannot enter without a ticket.,표 없이는 입국하실 수 없습니다.
speech:ask-missing-entryticket,Foreigners must present an entry ticket.,외국인은 입국표를 소지해야 합니다.
speech:ask-missing-entryticket,Where is your entry ticket?,입국표는 어딨습니까?
speech:missing-entryticket,I do not know what that is.,그런 건 처음 들어보는데.
speech:missing-entryticket,I have none.,나한테는 없어.
speech:missing-entryticket,It was lost.,잃어버렸어.
speech:ask-wrong-identity,I cannot verify your identity.,신원을 확인할 수가 없군요.
speech:ask-wrong-identity,Your identity does not match.,신원 불명입니다만.
speech:ask-wrong-alias,There is no record of this name.,이름을 조회할 수 없습니다만.
speech:ask-wrong-alias,I cannot verify your alias.,신원이 불명이군요.
speech:ask-wrong-fingerprints,Your fingerprints do not match our records.,지문이 기록과 일치하지 않습니다.
speech:ask-wrong-fingerprints,I cannot verify your fingerprints.,지문을 조회할 수가 없군요.
speech:ask-contraband,There is zero tolerance for contraband.,밀수범에겐 관용을 베풀지 않습니다.
speech:ask-contraband,You have made a mistake coming here.,이리로 온 걸 후회할 겁니다.
speech:contraband,You can see that?,그걸 봤다고?
speech:contraband,What?,뭐라고?
speech:contraband,I know nothing.,대체 뭐라는거야.
speech:contraband,Is it so obvious?,그렇게 티가 났나?
speech:ask-wrong-information,This information does not look correct.,기록된 사항과 불일치합니다.
speech:ask-wrong-information,This is incorrect.,불일치하는 사항이 있군요.
speech:ask-wrong-height,Your height is different.,신장이 다릅니다만.
speech:wrong-height,Perhaps my shoes are different.,다른 신발을 신어서 그렇겠지.
speech:wrong-height,It is a natural difference.,키야 언제든지 변하잖아.
speech:ask-wrong-weight,Your weight is different.,체중이 다릅니다만.
speech:wrong-weight,I am wearing different clothes.,두꺼운 옷을 입고 있어서 말이야.
speech:wrong-weight,My weight has changed naturally.,몸무게야 매일 변하기 마련이지.
speech:ask-criminal,You have interesting face.,낯 익은 얼굴이군요.
speech:ask-criminal,Maybe you should not have come.,여기로 온 게 잘못이었습니다.
speech:ask-criminal,We have some questions for you.,자세히 여쭤볼 게 있습니다.
speech:criminal,I have nothing to say.,댁이랑 수다떨 생각 없어.
speech:criminal,Let me through or you will regret it.,보내주지 않으면 후회하게 해주지.
speech:criminal,I do not like your tone.,기분나쁜 목소리구만.
speech:ask-wrong-description,This does not sound like you.,당신 기록처럼 보이진 않군요.
speech:ask-wrong-description,You do not match this description.,기록과 불일치합니다만.
speech:wrong-description,I have changed.,바뀔 수도 있지.
speech:wrong-description,How can you say for sure?,정말 그렇게 생각해?
speech:wrong-description,Is that good or bad?,그거 좋은 소식인가?
speech:hidden-paper,Here it is.,여기 있어.
speech:hidden-paper,Sorry. I have it here.,미안하군. 여기 있어.
speech:hidden-paper,I have it here.,"참, 여기 있었지."
speech:hidden-paper,Here.,여기 있다고.
speech:ask-wrong-thumbprint,Your thumb print does not match.,지문이 일치하지 않습니다.
speech:ask-wrong-thumbprint,This print does not match.,지문을 조회할 수 없군요.
speech:ask-wrong-diploaccess,Your diplomatic authorization does not cover Arstotzka.,아스토츠카에선 인가되지 않은 외교 허가서입니다.
speech:ask-wrong-diploaccess,You have no diplomatic rights here.,여기선 외교 활동을 허용하지 않습니다.
speech:ask-wrong-diploaccess,This authorization does not include Arstotzka.,아스토츠카에선 효력이 없는 서류입니다.
speech:wrong-diploaccess,Nonsense.,그럴수가.
speech:wrong-diploaccess,Check with your superiors.,상관한테 가서 물어보라고.
speech:wrong-diploaccess,I have full authorization.,분명 인가받았었는데.
speech:ask-missing-vaccinecert,Where is the vaccine certification?,예방접종 증명서는 어딨습니까?
speech:ask-missing-vaccinecert,Where is your proof of vaccination?,예방접종 증명서가 없습니다만.
speech:ask-missing-vaccinecert,All entrants must be vaccinated.,입국자는 백신을 접종해야 합니다.
speech:missing-vaccinecert,I do not believe in vaccines.,백신 따위는 필요없어.
speech:missing-vaccinecert,I could not afford certification.,발급받을 여유가 없었다고.
speech:ask-vaccine-expired,This vaccine has expired.,만료된 증명서로군요.
speech:ask-vaccine-expired,This vaccine is no longer active.,효력이 다한 백신입니다만.
speech:ask-vaccine-wrongdrugs,You are missing the required vaccination.,접종받지 않은 백신이 있습니다만.
speech:ask-vaccine-wrongdrugs,This vaccine certificate is insufficient.,요구사항을 충족시키지 못한 증명서로군요.
speech:trade-fingerprints,Here.,여기 있어.
speech:trade-fingerprints,Is this ok?,이러면 되려나?
speech:trade-fingerprints,Here are my fingerprints.,여기 지문 받으라고.
speech:trade-fingerprints,Now I have ink everywhere.,손이 잉크 투성이로군.
speech:default,Please let me through.,그냥 통과시켜 달라고.
speech:default,What are you talking about?,대체 무슨 소리야?
speech:default,I know nothing about this.,무슨 소린지 모르겠는데.
speech:default,I do not know what to say.,뭐라 해야할지 모르겠군.
speech:default,Oh?,이런.
face:M00,Short Hair,짧은 머리
face:M00,Good Vision,눈이 좋음
face:M00,Balding,탈모 진행중
face:M00,Glasses,안경을 씀
face:M00,Large Mustache,덥수룩한 콧수염
face:M01,Bald,대머리
face:M01,Large Curly Locks,심한 곱슬머리
face:M01,Glasses,안경을 씀
face:M02,Cropped Hair,자른 머리
face:M02,Glasses,안경을 씀
face:M02,Overweight,비만
